loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
190,5, Graduate, Yes,7767187.713205869,31382449.994075235,6,817.2787768389824,19123233.580514055,1634994.9257363002,23208658.089191806,5986892.88906345,
191,4, Not Graduate, No,4005769.4368442306,12760224.635137122,18,490.73800640194725,4228314.001800218,6809949.037707849,14046725.95611088,1561251.655932941, Rejected
192,3, Graduate, No,,12119470.510501163,16,521.8722007935456,3588815.2976806713,2530503.5180529733,12186254.905571362,2674867.3387441216, Rejected
193,4, Graduate, Yes,2618762.919197805,5320654.863679207,9,553.7123989348418,1634114.6820497136,3032503.474743598,6979396.704009769,1514897.4976801486, Approved
194,0, Graduate, Yes,4809166.92418239,16906117.860212486,17,863.7883346830827,5277184.131154167,973588.9212072222,15141958.86906473,6744497.266704299, Approved
195,4, Graduate, No,,16377602.560103316,8,517.5927356949455,,11580432.237463837,17740956.95187428,3796862.8309066123, Approved
196,1, Graduate, No,2818532.5616472885,10190016.916056152,20,505.71051855061864,3693691.3724541804,2620735.0417220923,7967653.271197191,2657607.0968258507, Rejected
197,1, Not Graduate, Yes,4842247.201239995,13224175.53740991,14,508.6004787512033,5402469.7299587615,6068785.683880558,15880386.426757714,3959683.3669393864, Rejected
198,5, Graduate, No,8274861.829993365,22356334.45859911,20,511.463576270974,6563322.436287115,2110532.613654992,29119992.18812616,6774572.160632863,
199,0, Graduate, Yes,,9355200.018349545,2,900.0,3987677.410812379,4210418.120889025,8921754.445601886,1434401.4666274227, Approved
200,1, Graduate, Yes,3550391.5884428835,11428766.387849899,16,475.69497553309157,7756773.10781643,3616283.1845527003,14799955.724907452,4424700.558583073, Rejected
201,0, Graduate, No,9408325.019072035,29451056.030550484,20,752.3300664671282,22662807.889939345,14894537.316728942,31878767.28833612,10773162.400430514,
202,0, Not Graduate, Yes,8467523.656802237,18451841.58062011,20,740.9229931195206,20414713.68079,-135071.28392878134,30350992.556602515,7755815.555900647, Rejected
203,0, Not Graduate, No,4496068.1878205305,16647164.27246374,10,520.4141280454977,10173199.33396217,4303305.082882394,9126542.748261834,6443360.74152028, Approved
204,3, Not Graduate, Yes,7151357.521757868,19471607.03919939,4,762.9529049981483,8168578.511112639,14194970.106915943,19945982.34798155,7381963.583536161, Approved
205,3, Graduate, No,1910559.1672621262,9984958.34087589,4,838.2717877235507,2232766.4450279498,2445697.150018145,8775033.624273166,3532519.1167145194, Approved
206,0, Graduate, Yes,7481839.38424059,16275992.62284608,14,426.27064860584085,18083431.763191696,14342686.739516927,23357675.590830058,9974993.413682342, Rejected
207,0, Graduate, Yes,383527.92860137345,1618644.9052738836,10,607.1853035768556,988664.2236581396,303105.1791600614,-317307.47899017576,840560.1998037489, Approved
208,5, Graduate, Yes,6805019.391005784,19149593.705315657,10,389.8651199402206,15221662.724846093,9978964.103134308,21232701.58237561,6156230.9450110765, Rejected
209,2, Graduate, Yes,9413240.433077177,27780059.68802523,14,494.4439043055758,,18157624.66193987,36617092.72842392,7662350.110693804, Rejected
210,0, Graduate, No,40226201.31866031,5083744.47103666,8,834.7484387431922,-584032.3143323716,550353.6027623843,6311561.894699214,2108698.4273907486, Approved
211,3, Not Graduate, No,9281645.408136219,20513533.42009503,12,693.0752520719611,26367533.0367918,7524363.222609478,29537454.27413176,13411992.91599767, Approved
212,5, Graduate, No,9693260.932526454,27532543.622651972,4,900.0,1169128.796000197,67452.19161011805,30272634.729513116,10381650.063064484, Approved
213,3, Graduate, No,1624333.4351337533,3432508.786135062,8,827.9939128613131,1095566.8457887042,-459052.8318757621,6715590.32136154,1216972.289243246, Approved
214,4, Not Graduate, Yes,3113154.463005049,8578217.105682563,10,506.902638108136,1262936.0841722544,514648.4810787017,9073495.78346171,3861249.052194229, Approved
215,4, Not Graduate, Yes,2358133.9307852015,5493916.976796017,20,739.3962970738779,1818442.4387420916,4537475.081326472,8298204.873896353,3275488.082455862, Approved
216,4, Not Graduate, No,1467329.2899378492,4451419.91050802,16,653.8383016549017,463305.40078492253,679620.8282992691,5831905.04713009,243357.3739993351, Approved
217,4, Graduate, Yes,7093180.764407275,22473772.72329319,14,687.3833653117384,13039612.404408498,3621821.8146714703,17757201.5856953,4313663.270541687, Approved
218,2, Graduate, No,937809.4786074525,2988183.111499353,8,403.89049965056086,-352905.00112411263,966780.4646646967,3069790.465008855,1116581.2187174389, Approved
219,2, Graduate, Yes,63037.96834776056,492810.2883437923,6,841.9508931693316,-237937.99351917842,-83152.72679273855,880835.686308587,-248790.19003029887, Approved
220,5, Graduate, Yes,7658610.606606399,23267549.762252793,20,525.8076001060427,6357284.719823477,10103460.240947109,25710003.592701625,5536651.039314312, Rejected
221,5, Not Graduate, Yes,4863939.587132693,12582004.958778538,8,306.086605101308,8377870.496528008,1027351.247178967,14025620.882607922,3341396.219470198, Rejected
222,0, Not Graduate, Yes,4732850.853030579,12292681.560300026,10,314.4452334662814,9922815.21700354,2134740.718978678,10002475.170324659,, Rejected
223,4, Not Graduate, Yes,8616623.934382267,26098782.650158707,12,774.7464182344788,7843164.386966559,4196005.655628837,,11732287.878513776, Approved
224,1, Not Graduate, Yes,3132853.7058715373,9294523.301528214,2,551.183366030031,5483615.66247744,3993898.4125942723,11367845.680465346,4920321.7383248275, Approved
225,0, Not Graduate, No,3612350.1797653427,8207802.800690493,14,359.6127834752858,10134609.086092368,6600545.271455848,11189437.393669615,3232757.6131621473, Rejected
226,1, Not Graduate, Yes,45254476.48349285,31374586.513021942,20,564.1424959257973,12036905.933273943,6385869.018134819,38405079.8193162,12389890.933097072, Rejected
227,4, Not Graduate, No,310013.8199615254,1105872.454269284,10,484.77326433847674,-131333.01882069002,169156.84405690903,270049.44200494187,440117.6471273841, Approved
228,5, Graduate, No,5638819.214001735,14502409.697696494,14,421.7584843948767,13296745.440027095,1183748.4266653685,20244979.58435871,3294452.569234515, Rejected
229,1, Not Graduate, No,5893609.437061213,18198176.388462976,18,,3136363.7227737405,12716673.168356217,19669899.765528966,3196051.399532447, Rejected
230,5, Not Graduate, No,9370537.897203032,18327976.563049972,10,510.141588439423,8460142.593666172,13557527.731470438,23193994.227705397,7290754.258500632, Rejected
231,2, Graduate, Yes,,29723528.608675327,16,654.3819101736169,5544915.168804877,6207818.475800604,32074243.926029596,6906306.059064302, Approved
232,2, Graduate, No,4049278.2417420438,14313327.251788562,12,538.6776014123305,-858187.1534365558,4667482.299453876,12427199.115773663,3648782.050857387, Approved
233,0, Not Graduate, Yes,9595246.663250925,35001128.589229144,4,570.7060188803763,466855.711387196,12896067.819582678,26369315.762538932,13421159.044038905, Approved
234,2, Graduate, No,1407709.5332766252,2764388.836902181,4,704.9735621261826,1003252.8417858595,723487.1536892572,6923922.79719813,1076959.030312862, Approved
235,0, Graduate, No,5406905.6212092405,15500364.572621008,6,822.2707622425138,1364401.7051580395,,18677771.346541356,3673361.2483994775, Approved
236,4, Not Graduate, Yes,2305480.072186942,5593462.907388114,16,726.3791261679349,5948291.629217756,3985260.0661288104,4204822.777136193,2698149.86841828, Approved
237,4, Not Graduate, Yes,2422521.3120187214,15623234.647397056,8,688.5174665591383,4635925.325845217,2402136.6867143414,7864187.181895024,3635849.670384784, Approved
238,2, Graduate, No,5890007.502830646,20764664.4041795,8,372.2538294269363,5468284.338281542,4242167.26790261,20887882.204322625,5230779.081584889, Approved
239,1, Graduate, No,8072995.169704261,23709513.381155603,4,355.66844619381783,10862755.340671284,15333809.877454532,23670412.30287354,, Approved
240,1, Graduate, Yes,1357027.4069039163,5112148.556684729,4,413.8324650197169,1537628.909154664,166195.43036289193,1039127.8374734349,1047705.1830630511, Approved
241,0, Not Graduate, Yes,5066656.9944033325,12099991.70765037,20,333.044628651623,3336151.4712100443,225213.5066785461,20128091.842700265,5021726.228010402, Rejected
242,4, Not Graduate, Yes,3137941.163712764,9363507.57685056,18,425.34696655657064,2985795.6185019994,3977184.0412111636,8697466.719444072,2749715.377543424, Rejected
243,3, Not Graduate, Yes,1968316.5428623583,7477532.55720463,4,330.0247961295144,3716545.998365891,2782319.4699012823,6198189.997557552,2234416.991282628, Approved
244,5, Not Graduate, Yes,1353951.6280761599,5778550.576349319,10,796.0892598392587,1260205.6487982136,1224496.3427833067,4559773.456165193,, Approved
245,3, Graduate, No,6021098.053510846,24793765.12139044,12,587.3053806115362,19433397.451807834,11801142.673370158,13790517.434337594,7815919.229054462, Approved
246,2, Graduate, Yes,6324979.962486214,21819302.197267197,12,551.1659280354435,6331169.290509409,7660909.181641177,23227018.513438992,5526495.129892578, Approved
247,2, Not Graduate, Yes,7748714.832428377,22094859.023505874,6,571.0199768622169,7436033.382804371,4703212.8051638,18598910.646139618,8126716.365103017, Approved
248,5, Graduate, Yes,2939190.6688732207,10150409.257164448,10,665.5375964245437,8302229.57913706,,9336016.183530802,4168331.989031245, Approved
249,5, Graduate, No,7277960.682354114,17661269.855598666,6,526.7926374878289,2666279.198005464,10344265.255767452,17579237.935751624,5220840.353346353, Approved
250,2, Graduate, No,2057946.529567685,5006699.682367335,2,674.1950737435043,507553.8110566542,2437304.734136404,6404133.965212122,1194193.9348224674, Approved
251,3, Graduate, Yes,6701048.191570327,18853550.037246957,14,319.5135597927899,,3214863.1914314823,19758464.01093889,4778511.241349121, Rejected
252,0, Graduate, No,7657899.341961975,21323417.12975944,10,,8814053.501481168,,26879547.594287515,9090797.371945437, Approved
253,2, Not Graduate, Yes,3064214.4174351553,8822293.624154309,20,576.2681717941881,3385332.157361123,-21028.292077140417,5618539.263768871,3972592.9636346633,
254,0, Not Graduate, No,3165132.611609947,6902491.583176288,12,419.39078234438387,6035568.099271322,4466915.965839049,7456719.89807126,3818162.3577661132, Approved
255,4, Not Graduate, No,2038421.4660804025,6940956.678345354,18,366.1621046382281,-48499.41034231878,-151406.04531692527,7386527.76144165,3097874.957806826, Rejected
256,5, Not Graduate, Yes,4206165.688586032,9272126.719761347,3,326.92023707506974,8693062.8841442,8138520.9591768505,8783541.817062845,3295404.584822521, Approved
257,3, Not Graduate, Yes,5363501.588918295,11423215.106798964,18,368.97837822692924,6846504.526042643,3892022.869356291,20771706.43777464,4421669.188738786, Rejected
258,4, Not Graduate, No,3846697.7016818295,14480974.84952794,18,460.11071085833817,3994114.706316918,6385085.436509911,13169303.842997331,,
259,1, Not Graduate, No,9222080.928299258,18764672.417111617,2,614.2939868375573,12874799.990258558,979450.739980373,17234199.522470206,10039761.810475193, Approved
260,3, Graduate, No,4815684.661747832,8588034.943979515,4,670.2127972009878,6640546.450300245,1777408.3255766195,14652188.390997175,4025614.5497341645, Approved
261,0, Graduate, No,5851048.661697332,22497238.95761382,20,809.1454931817176,2507782.5233672312,5627421.307232569,,6425477.616206424, Approved
262,5, Graduate, Yes,741319.8718730281,2570592.7588442685,8,899.121736376489,2134507.918069967,1832774.9204682726,,, Approved
263,3, Graduate, Yes,2537804.852779966,8233516.342994887,12,760.2008595268233,5102674.872903201,2018866.3633817928,7642478.428593958,3066920.5188104105, Approved
264,5, Not Graduate, Yes,2696093.766690715,5202829.8466992965,16,405.69432688574574,4811205.004117103,2486094.1752811368,8878012.883366318,3885364.649890634, Rejected
265,1, Not Graduate, No,5150660.202470644,15774903.283194076,3,746.6855221458268,7020459.569667949,6182187.1487482535,16051572.557918567,5639448.990503231, Approved
266,4, Graduate, No,-86685.97456552979,2738844.3586323345,4,824.4824364756315,556231.0350206877,143673.7113136238,-337792.80248935614,1064852.516906534, Approved
267,0, Graduate, Yes,8003720.038410408,18243051.5334056,15,739.0744398582951,2512919.7339241467,,28717131.104662802,6110456.438004225,
268,1, Graduate, No,6677885.383507751,21852430.633075263,14,,1994278.6464795165,11401374.854395965,19993728.32746678,4292472.647630512, Rejected
269,5, Graduate, No,6919840.301367389,27087130.74732526,4,300.0,19251173.60248214,14998984.044720264,24916193.366293024,9099991.122335624, Approved
270,1, Not Graduate, No,4127214.9540847894,10018186.702070314,8,336.7685478516855,-269252.16147208016,5395704.101303657,13372171.335361892,2297473.9789139745, Rejected
271,2, Graduate, No,6894403.868380649,24724303.445769437,18,623.714929819094,3724082.943845309,2974590.0829451596,17475678.72357879,6038430.955768402, Rejected
272,3, Not Graduate, No,3600278.070430113,10339324.02121892,6,302.61277329118343,4706905.462903451,4078981.820817918,8455083.27137064,2925488.9088167623, Rejected
273,1, Graduate, No,,7981263.999991157,16,684.6118891495045,1322048.143697437,4371005.129049749,9536845.117475286,2169205.6148552047, Approved
274,2, Graduate, No,35197926.15382777,16929576.672510874,18,303.3169566418154,5048760.5480524115,2816495.2190968436,11416128.914343825,4169793.2498007705, Rejected
275,2, Not Graduate, Yes,9032675.549731862,28733430.438172363,12,651.0321756099088,8986295.076884232,6693833.721074388,29845441.04733642,4630840.437958471, Approved
276,3, Graduate, Yes,8034112.40126383,26948525.77127246,4,400.6172731747212,23034559.384059362,5622792.201160491,29404155.39271211,6735496.812361276, Approved
277,2, Graduate, No,9864296.544912595,18702591.608081397,16,394.50765014334434,,12891998.392653387,38247540.94120905,10320128.62115086, Rejected
278,2, Graduate, No,5408366.148126657,9974920.656339113,6,316.7427018455248,2700343.942306999,6864710.393217284,21331052.248082574,4717392.798908478,
279,2, Not Graduate, Yes,9334658.060927948,29039531.181941625,12,627.0991271549142,7293882.997265212,6474493.887345117,27405693.95053428,5747975.683420511, Approved
280,3, Not Graduate, Yes,492204.5058188669,1200040.875768312,2,867.1390157219195,12860.361326833488,782328.3970854565,2680368.971648476,215879.9731393183, Approved
281,5, Graduate, No,1961013.8263276457,6676548.148587045,4,566.6314002233813,784925.1849927877,1750695.9442578468,5503461.877215659,2816045.045478573, Approved
282,2, Graduate, Yes,386842.96092544857,,7,900.0,252682.85139296728,462206.4097728811,236255.96434939222,342974.27860731614, Approved
283,1, Graduate, Yes,6174628.236743193,18080958.89577129,12,,1207462.3264526532,9921851.721268497,18411010.617665574,7221748.323425467, Approved
284,2, Not Graduate, Yes,399725.75032811426,1896820.3718622434,8,863.725168606489,498189.8135103827,947000.5914101163,204074.7835522112,-330095.70132363786, Approved
285,1, Not Graduate, Yes,6041205.787509149,20862402.84838925,10,481.2879721995042,7903106.874982049,1300306.280907631,14281938.286409967,8589171.978630112,
286,1, Not Graduate, Yes,4892083.234817722,19031054.127830215,14,406.5935730627571,12308491.081445232,7459074.836128418,18377688.065745175,6660786.666325122, Rejected
287,0, Graduate, Yes,2660287.6108617256,9677705.44802193,20,506.9601108213941,1462040.3730227628,1330090.9552527766,8116682.01073323,1740434.55926267, Rejected
288,0, Graduate, No,35197926.15382777,21845567.203654543,14,658.5091902446947,11780038.84052177,486658.11010983854,21384010.012813874,5008641.424788666, Approved
